id,title,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,release_date,release_year,release_month,genres
489,Good Will Hunting,10000000,225933435,127,56.169,8.149,11111,en,1997-12-05,1997,12,Drama
216015,Fifty Shades of Grey,40000000,571006128,125,96.283,5.882,11101,en,2015-02-11,2015,2,"Drama, Romance, Thriller"
350,The Devil Wears Prada,35000000,326706115,109,50.84,7.384,11089,en,2006-06-29,2006,6,"Comedy, Drama, Romance"
103,Taxi Driver,1900000,28600000,114,41.36,8.2,11081,en,1976-02-09,1976,2,"Crime, Drama"
332562,A Star Is Born,36000000,433888866,136,27.891,7.503,11079,en,2018-10-03,2018,10,"Music, Drama, Romance"
228150,Fury,68000000,211817906,135,90.378,7.518,11021,en,2014-10-15,2014,10,"War, Drama, Action"
1724,The Incredible Hulk,150000000,163712074,114,52.734,6.204,11006,en,2008-06-12,2008,6,"Science Fiction, Action, Adventure"
23483,Kick-Ass,28000000,96188903,117,38.557,7.12,10997,en,2010-03-22,2010,3,"Action, Crime"
2048,"I, Robot",120000000,347234916,115,27.677,6.939,10972,en,2004-07-15,2004,7,"Action, Science Fiction"
6977,No Country for Old Men,25000000,171627166,122,33.115,7.933,10964,en,2007-06-13,2007,6,"Crime, Drama, Thriller"
61791,Rise of the Planet of the Apes,93000000,482860185,105,38.032,7.289,10799,en,2011-08-03,2011,8,"Thriller, Action, Drama, Science Fiction"
161,Ocean's Eleven,85000000,450717150,116,39.17,7.43,10774,en,2001-12-07,2001,12,"Thriller, Crime"
745,The Sixth Sense,40000000,672806292,107,32.836,7.944,10754,en,1999-08-06,1999,8,"Mystery, Thriller, Drama"
194,Amélie,10000000,173921954,122,42.494,7.905,10750,fr,2001-04-25,2001,4,"Comedy, Romance"
111,Scarface,25000000,66023329,169,54.199,8.168,10749,en,1983-12-09,1983,12,"Action, Crime, Drama"
146233,Prisoners,46000000,122126687,153,35.085,8.091,10748,en,2013-09-19,2013,9,"Drama, Thriller, Crime"
73,American History X,20000000,23875127,119,36.427,8.352,10729,en,1998-07-01,1998,7,Drama
138843,The Conjuring,13000000,320406242,112,105.394,7.541,10683,en,2013-07-18,2013,7,"Horror, Thriller"
222935,The Fault in Our Stars,14000000,307166834,126,30.209,7.598,10655,en,2014-05-16,2014,5,"Romance, Drama"
11036,The Notebook,29000000,115603229,123,55.483,7.88,10629,en,2004-06-25,2004,6,"Romance, Drama"
76203,12 Years a Slave,20000000,187000000,134,34.808,7.945,10603,en,2013-10-18,2013,10,"Drama, History"
62,2001: A Space Odyssey,12000000,71923560,149,48.932,8.076,10575,en,1968-04-02,1968,4,"Science Fiction, Mystery, Adventure"
49530,In Time,40000000,173930596,109,67.242,6.953,10556,en,2011-10-27,2011,10,"Action, Thriller, Science Fiction"
812,Aladdin,28000000,504050219,95,52.027,7.645,10547,en,1992-11-25,1992,11,"Animation, Family, Adventure, Fantasy, Romance"
490132,Green Book,23000000,319700000,130,34.768,8.242,10542,en,2018-11-16,2018,11,"Drama, Comedy"
38757,Tangled,260000000,592461732,100,84.14,7.599,10539,en,2010-11-24,2010,11,"Animation, Family"
8358,Cast Away,90000000,429632142,143,32.387,7.662,10531,en,2000-12-22,2000,12,"Adventure, Drama"
36657,X-Men,75000000,296339527,104,1.259,6.996,10530,en,2000-07-13,2000,7,"Adventure, Action, Science Fiction"
93456,Despicable Me 2,76000000,970761885,98,46.283,6.916,10523,en,2013-06-26,2013,6,"Animation, Comedy, Family"
9502,Kung Fu Panda,130000000,631744560,90,52.866,7.24,10503,en,2008-06-04,2008,6,"Action, Adventure, Animation, Family, Comedy"
1858,Transformers,150000000,709709780,143,10.172,6.8,10477,en,2007-06-27,2007,6,"Adventure, Science Fiction, Action"
601,E.T. the Extra-Terrestrial,10500000,792965500,115,50.334,7.512,10467,en,1982-06-11,1982,6,"Science Fiction, Adventure, Family, Fantasy"
8681,Taken,25000000,226830568,94,58.646,7.387,10432,en,2008-02-18,2008,2,"Action, Thriller"
351286,Jurassic World: Fallen Kingdom,170000000,1310466296,129,44.365,6.548,10431,en,2018-06-22,2018,6,"Action, Adventure, Science Fiction, Thriller"
115,The Big Lebowski,15000000,47010480,117,30.996,7.842,10390,en,1998-03-06,1998,3,"Comedy, Crime"
119450,Dawn of the Planet of the Apes,170000000,710644566,130,59.336,7.306,10321,en,2014-06-26,2014,6,"Science Fiction, Action, Drama, Thriller"
207,Dead Poets Society,16400000,235860116,128,38.942,8.312,10311,en,1989-06-02,1989,6,Drama
338952,Fantastic Beasts: The Crimes of Grindelwald,200000000,654855901,134,29.783,6.876,10203,en,2018-11-14,2018,11,"Fantasy, Adventure, Family"
562,Die Hard,28000000,140767956,131,36.754,7.775,10202,en,1988-07-15,1988,7,"Action, Thriller"
291805,Now You See Me 2,90000000,334901337,129,33.753,6.83,10172,en,2016-06-02,2016,6,"Crime, Thriller, Action, Mystery"
771,Home Alone,18000000,476684675,103,1.826,7.412,10140,en,1990-11-16,1990,11,"Comedy, Family"
604,The Matrix Reloaded,150000000,738599701,138,44.605,7.039,10128,en,2003-05-15,2003,5,"Adventure, Action, Thriller, Science Fiction"
953,Madagascar,75000000,542063846,86,54.83,6.892,10103,en,2005-05-25,2005,5,"Family, Animation, Adventure, Comedy"
266856,The Theory of Everything,15000000,123726688,123,20.867,7.86,10069,en,2014-11-26,2014,11,"Drama, Romance"
242582,Nightcrawler,8500000,50300000,118,44.274,7.703,10032,en,2014-10-23,2014,10,"Crime, Drama, Thriller"
82992,Fast & Furious 6,160000000,788680968,131,6.263,6.817,10021,en,2013-05-21,2013,5,"Action, Thriller, Crime"
75612,Oblivion,120000000,286168572,124,30.901,6.618,10015,en,2013-04-10,2013,4,"Action, Science Fiction, Adventure, Mystery"
310,Bruce Almighty,80000000,484592874,101,33.909,6.706,10010,en,2003-05-23,2003,5,"Fantasy, Comedy"
13223,Gran Torino,33000000,269958228,116,35.849,7.994,10003,en,2008-12-12,2008,12,Drama
168259,Furious 7,190000000,1515341399,137,62.276,7.238,9988,en,2015-04-01,2015,4,"Action, Thriller, Crime"
211672,Minions,74000000,1156730962,91,26.414,6.395,9969,en,2015-06-17,2015,6,"Family, Animation, Adventure, Comedy"
36557,Casino Royale,150000000,599045960,144,43.407,7.543,9959,en,2006-11-14,2006,11,"Adventure, Action, Thriller"
18,The Fifth Element,90000000,263920180,126,49.67,7.53,9947,en,1997-05-02,1997,5,"Adventure, Fantasy, Action, Thriller, Science Fiction"
12405,Slumdog Millionaire,15000000,378410542,120,22.969,7.734,9916,en,2008-11-12,2008,11,"Drama, Romance"
62211,Monsters University,200000000,743559607,104,44.116,7.0,9903,en,2013-06-19,2013,6,"Animation, Family"
51876,Limitless,27000000,161849455,105,33.384,7.186,9900,en,2011-03-08,2011,3,"Thriller, Mystery, Science Fiction"
206647,Spectre,245000000,880674609,148,33.598,6.533,9893,en,2015-10-26,2015,10,"Action, Adventure, Thriller"
84892,The Perks of Being a Wallflower,13000000,33400000,103,40.616,7.8,9844,en,2012-09-20,2012,9,Drama
1417,Pan's Labyrinth,19000000,83258226,118,35.672,7.757,9839,es,2006-10-10,2006,10,"Fantasy, Drama, War"
8844,Jumanji,65000000,262821940,104,13.444,7.239,9833,en,1995-12-15,1995,12,"Adventure, Fantasy, Family"
76600,Avatar: The Way of Water,460000000,2320250281,192,241.285,7.654,9830,en,2022-12-14,2022,12,"Science Fiction, Adventure, Action"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,745013115,143,123.542,7.126,9808,en,2005-12-07,2005,12,"Adventure, Family, Fantasy"
2080,X-Men Origins: Wolverine,150000000,373062864,107,4.317,6.254,9797,en,2009-04-28,2009,4,"Adventure, Action, Thriller, Science Fiction"
1359,American Psycho,7000000,34266564,102,55.224,7.4,9797,en,2000-04-13,2000,4,"Thriller, Drama, Crime"
45243,The Hangover Part II,80000000,586764305,102,51.808,6.468,9789,en,2011-05-25,2011,5,Comedy
58574,Sherlock Holmes: A Game of Shadows,125000000,334615000,129,31.501,7.13,9742,en,2011-11-22,2011,11,"Adventure, Action, Crime, Mystery"
337339,The Fate of the Furious,250000000,1236005118,136,56.124,6.887,9719,en,2017-04-12,2017,4,"Action, Crime, Thriller"
458156,John Wick: Chapter 3 - Parabellum,55000000,326709727,131,80.825,7.447,9711,en,2019-05-15,2019,5,"Action, Thriller, Crime"
293167,Kong: Skull Island,185000000,566652812,118,39.514,6.514,9696,en,2017-03-08,2017,3,"Action, Adventure, Fantasy"
196,Back to the Future Part III,40000000,244527583,119,33.735,7.465,9679,en,1990-05-25,1990,5,"Adventure, Comedy, Science Fiction"
41154,Men in Black 3,225000000,624026776,106,35.497,6.51,9675,en,2012-05-23,2012,5,"Action, Comedy, Science Fiction"
294254,Maze Runner: The Scorch Trials,61000000,312296056,131,42.487,6.7,9669,en,2015-09-09,2015,9,"Science Fiction, Action, Thriller, Adventure"
600,Full Metal Jacket,30000000,46357676,117,40.541,8.136,9665,en,1987-06-26,1987,6,"Drama, War"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),75000000,205372791,108,49.33,7.0,9654,en,2020-02-05,2020,2,"Action, Crime"
510,One Flew Over the Cuckoo's Nest,3000000,108981275,133,36.673,8.42,9650,en,1975-11-19,1975,11,Drama
64688,21 Jump Street,42000000,201585328,109,31.405,6.878,9650,en,2012-03-14,2012,3,"Action, Comedy, Crime"
59967,Looper,30000000,47042000,118,31.34,6.877,9606,en,2012-09-26,2012,9,"Action, Thriller, Science Fiction"
629,The Usual Suspects,6000000,23341568,106,30.858,8.195,9604,en,1995-07-19,1995,7,"Drama, Crime, Thriller"
1949,Zodiac,65000000,84785914,157,36.465,7.5,9597,en,2007-03-02,2007,3,"Crime, Drama, Mystery, Thriller"
787,Mr. & Mrs. Smith,110000000,487287646,120,32.545,6.677,9576,en,2005-06-07,2005,6,"Action, Comedy, Drama, Thriller"
343668,Kingsman: The Golden Circle,104000000,410902662,141,47.359,6.972,9560,en,2017-09-20,2017,9,"Action, Adventure, Comedy"
578,Jaws,7000000,470653000,124,34.492,7.659,9541,en,1975-06-20,1975,6,"Horror, Thriller, Adventure"
1593,Night at the Museum,110000000,574480841,108,39.701,6.6,9538,en,2006-12-20,2006,12,"Action, Adventure, Comedy, Family, Fantasy"
262500,Insurgent,110000000,297002527,119,38.035,6.361,9494,en,2015-03-18,2015,3,"Action, Adventure, Science Fiction, Thriller"
453,A Beautiful Mind,58000000,316800000,135,36.253,7.851,9475,en,2001-12-11,2001,12,"Drama, Romance"
508442,Soul,150000000,136384442,101,48.876,8.15,9473,en,2020-12-25,2020,12,"Animation, Family, Comedy, Fantasy, Drama"
420817,Aladdin,183000000,1054304000,127,69.615,7.114,9441,en,2019-05-22,2019,5,"Adventure, Fantasy, Romance, Family"
438631,Dune,165000000,402027830,155,75.848,7.789,9420,en,2021-09-15,2021,9,"Science Fiction, Adventure"
359940,"Three Billboards Outside Ebbing, Missouri",15000000,160192031,115,23.357,8.081,9418,en,2017-12-01,2017,12,"Crime, Drama"
36658,X2,110000000,407711549,133,1.157,7.029,9417,en,2003-04-27,2003,4,"Adventure, Action, Science Fiction"
854,The Mask,23000000,351583407,101,39.592,6.937,9401,en,1994-07-29,1994,7,"Romance, Comedy, Crime, Fantasy"
283366,Miss Peregrine's Home for Peculiar Children,110000000,296482446,127,39.951,6.822,9401,en,2016-09-27,2016,9,"Fantasy, Adventure"
652,Troy,175000000,497409852,163,55.474,7.146,9376,en,2004-05-13,2004,5,"Adventure, History, War, Action"
19913,(500) Days of Summer,7500000,60781545,95,33.311,7.272,9359,en,2009-07-17,2009,7,"Comedy, Drama, Romance"
197,Braveheart,72000000,213216216,177,33.766,7.932,9347,en,1995-05-24,1995,5,"Action, Drama, History, War"
420818,The Lion King,260000000,1663075401,118,63.351,7.1,9325,en,2019-07-12,2019,7,"Adventure, Drama, Family"
13475,Star Trek,150000000,385680446,127,43.385,7.432,9314,en,2009-05-06,2009,5,"Science Fiction, Action, Adventure"
89,Indiana Jones and the Last Crusade,48000000,474171806,127,52.439,7.847,9301,en,1989-05-24,1989,5,"Adventure, Action"
497698,Black Widow,200000000,379751131,134,56.256,7.303,9298,en,2021-07-07,2021,7,"Action, Adventure, Science Fiction"
539,Psycho,806947,32000000,109,51.373,8.437,9272,en,1960-06-22,1960,6,"Horror, Drama, Thriller"
10020,Beauty and the Beast,25000000,424967620,84,72.077,7.734,9256,en,1991-10-22,1991,10,"Romance, Family, Animation, Fantasy"
392044,Murder on the Orient Express,55000000,352794081,114,37.493,6.706,9243,en,2017-11-03,2017,11,"Mystery, Drama, Crime"
608,Men in Black II,140000000,445135288,88,32.556,6.359,9234,en,2002-07-03,2002,7,"Action, Adventure, Comedy, Science Fiction"
56292,Mission: Impossible - Ghost Protocol,145000000,694713380,133,59.649,7.069,9215,en,2011-12-07,2011,12,"Action, Thriller, Adventure"
9799,The Fast and the Furious,38000000,207283925,106,5.398,6.965,9207,en,2001-06-22,2001,6,"Action, Crime, Thriller"
580489,Venom: Let There Be Carnage,110000000,506863592,97,89.985,6.833,9182,en,2021-09-30,2021,9,"Science Fiction, Action, Adventure"
641,Requiem for a Dream,4500000,7390108,102,16.408,8.027,9165,en,2000-10-06,2000,10,"Crime, Drama"
1402,The Pursuit of Happyness,55000000,307077295,117,42.153,7.9,9159,en,2006-12-14,2006,12,Drama
605,The Matrix Revolutions,150000000,424988211,129,33.434,6.71,9118,en,2003-11-05,2003,11,"Adventure, Action, Thriller, Science Fiction"
301528,Toy Story 4,175000000,1073394593,100,61.083,7.5,9093,en,2019-06-19,2019,6,"Family, Adventure, Animation, Comedy, Fantasy"
950,Ice Age: The Meltdown,80000000,660998756,91,54.381,6.688,9085,en,2006-03-29,2006,3,"Animation, Family, Comedy, Adventure"
399566,Godzilla vs. Kong,200000000,470116094,114,99.005,7.661,9080,en,2021-03-24,2021,3,"Action, Science Fiction, Thriller"
330457,Frozen II,150000000,1450026933,103,70.221,7.272,9060,en,2019-11-20,2019,11,"Family, Animation, Adventure, Comedy, Fantasy"
181812,Star Wars: The Rise of Skywalker,250000000,1074144248,142,89.699,6.365,9047,en,2019-12-18,2019,12,"Adventure, Action, Science Fiction"
5915,Into the Wild,15000000,56255142,148,30.993,7.81,9026,en,2007-09-11,2007,9,"Adventure, Drama"
627,Trainspotting,4000000,16491080,94,27.042,8.0,9017,en,1996-02-23,1996,2,"Drama, Crime"
36668,X-Men: The Last Stand,210000000,459359555,104,1.071,6.406,8988,en,2006-05-24,2006,5,"Adventure, Action, Science Fiction, Thriller"
76170,The Wolverine,120000000,415440673,126,7.797,6.396,8967,en,2013-07-23,2013,7,"Action, Science Fiction, Adventure, Fantasy"
381284,Hidden Figures,25000000,235956898,127,70.299,8.058,8958,en,2016-12-10,2016,12,"Drama, History"
8960,Hancock,150000000,629443428,92,29.808,6.345,8953,en,2008-07-01,2008,7,"Fantasy, Action"
82702,How to Train Your Dragon 2,145000000,621537519,102,42.798,7.673,8929,en,2014-06-05,2014,6,"Fantasy, Action, Adventure, Animation, Comedy, Family"
10674,Mulan,90000000,304320254,88,73.011,7.915,8920,en,1998-06-18,1998,6,"Animation, Family, Adventure"
110415,Snowpiercer,39200000,86758912,127,34.597,6.902,8905,ko,2013-08-01,2013,8,"Action, Science Fiction, Drama"
454626,Sonic the Hedgehog,85000000,319715683,99,53.708,7.345,8901,en,2020-02-12,2020,2,"Action, Science Fiction, Comedy, Family"
602,Independence Day,75000000,817400891,145,33.606,6.868,8884,en,1996-06-25,1996,6,"Action, Adventure, Science Fiction"
70,Million Dollar Baby,30000000,216763646,132,20.717,7.958,8874,en,2004-12-15,2004,12,Drama
316029,The Greatest Showman,84000000,432844677,105,33.346,7.908,8844,en,2017-12-20,2017,12,Drama
287947,Shazam!,80000000,366080049,132,32.755,7.034,8840,en,2019-03-29,2019,3,"Action, Comedy, Fantasy"
9738,Fantastic Four,100000000,333535934,106,23.572,5.775,8765,en,2005-06-29,2005,6,"Action, Adventure, Fantasy, Science Fiction"
679,Aliens,18500000,183316455,137,49.209,7.933,8758,en,1986-07-18,1986,7,"Action, Thriller, Science Fiction"
577922,Tenet,205000000,365304105,150,44.025,7.191,8744,en,2020-08-22,2020,8,"Action, Thriller, Science Fiction"
515001,Jojo Rabbit,14000000,82468705,108,22.567,8.042,8724,en,2019-10-18,2019,10,"Comedy, War, Drama"
17654,District 9,30000000,210819611,112,35.709,7.423,8721,en,2009-08-05,2009,8,Science Fiction
4935,Howl's Moving Castle,24000000,236049757,119,79.888,8.402,8720,ja,2004-09-09,2004,9,"Fantasy, Animation, Adventure"
264644,Room,13000000,35401758,118,17.002,8.033,8684,en,2015-10-16,2015,10,"Drama, Thriller"
772,Home Alone 2: Lost in New York,18000000,358994850,120,40.283,6.705,8671,en,1992-11-19,1992,11,"Comedy, Family, Adventure"
591,The Da Vinci Code,125000000,767820459,149,30.602,6.721,8646,en,2006-05-17,2006,5,"Thriller, Mystery"
2501,The Bourne Identity,60000000,214034224,119,31.217,7.463,8618,en,2002-06-14,2002,6,"Action, Drama, Mystery, Thriller"
18239,The Twilight Saga: New Moon,50000000,709827462,131,43.688,6.003,8614,en,2009-11-18,2009,11,"Adventure, Fantasy, Drama, Romance"
568124,Encanto,50000000,253000000,102,147.124,7.63,8611,en,2021-10-13,2021,10,"Animation, Comedy, Family, Fantasy"
9741,Unbreakable,75000000,248118121,106,23.98,7.134,8607,en,2000-11-22,2000,11,"Thriller, Drama, Mystery"
54138,Star Trek Into Darkness,190000000,467365246,132,35.898,7.328,8589,en,2013-05-05,2013,5,"Action, Adventure, Science Fiction"
414906,The Batman,185000000,770945583,177,100.817,7.705,8584,en,2022-03-01,2022,3,"Crime, Mystery, Thriller"
9487,A Bug's Life,120000000,363258859,95,58.168,6.969,8541,en,1998-11-25,1998,11,"Adventure, Animation, Comedy, Family"
47971,xXx: Return of Xander Cage,85000000,346147658,107,60.062,6.138,8541,en,2017-01-13,2017,1,"Action, Adventure, Crime"
337404,Cruella,200000000,233503234,134,77.792,8.055,8507,en,2021-05-26,2021,5,"Comedy, Crime"
87,Indiana Jones and the Temple of Doom,28000000,333000000,118,53.304,7.294,8505,en,1984-05-23,1984,5,"Adventure, Action"
13183,Watchmen,130000000,185258983,163,52.384,7.333,8485,en,2009-03-04,2009,3,"Action, Mystery, Science Fiction"
9479,The Nightmare Before Christmas,24000000,75634409,76,106.816,7.841,8484,en,1993-10-09,1993,10,"Fantasy, Animation, Family"
566525,Shang-Chi and the Legend of the Ten Rings,150000000,432243292,132,89.764,7.589,8481,en,2021-09-01,2021,9,"Action, Adventure, Fantasy"
399579,Alita: Battle Angel,170000000,404980543,122,47.667,7.219,8450,en,2019-01-31,2019,1,"Action, Science Fiction, Adventure"
124905,Godzilla,160000000,529076069,123,44.153,6.289,8360,en,2014-05-14,2014,5,"Action, Drama, Science Fiction"
50620,The Twilight Saga: Breaking Dawn - Part 2,120000000,829747654,115,60.798,6.468,8352,en,2012-11-13,2012,11,"Adventure, Fantasy, Drama, Romance"
423,The Pianist,35000000,120072577,150,49.528,8.382,8351,en,2002-09-17,2002,9,"Drama, War"
176,Saw,1200000,103911669,103,174.783,7.4,8327,en,2004-10-01,2004,10,"Horror, Mystery, Crime"
564,The Mummy,80000000,415885488,124,55.481,6.906,8327,en,1999-04-16,1999,4,"Adventure, Action, Fantasy"
318846,The Big Short,28000000,133346506,131,34.348,7.344,8320,en,2015-12-11,2015,12,"Comedy, Drama"
810,Shrek the Third,160000000,813367380,93,60.817,6.287,8318,en,2007-05-17,2007,5,"Fantasy, Adventure, Animation, Comedy, Family"
107,Snatch,10000000,83557872,103,36.73,7.801,8309,en,2000-09-01,2000,9,"Crime, Comedy"
138832,We're the Millers,37000000,269994119,110,32.293,6.814,8306,en,2013-08-07,2013,8,"Comedy, Crime"
50619,The Twilight Saga: Breaking Dawn - Part 1,110000000,712171856,117,79.868,6.201,8228,en,2011-11-16,2011,11,"Adventure, Fantasy, Romance"
24021,The Twilight Saga: Eclipse,68000000,698491347,124,55.604,6.214,8226,en,2010-06-23,2010,6,"Adventure, Fantasy, Drama, Romance"
68724,Elysium,115000000,286140700,109,29.224,6.499,8224,en,2013-08-07,2013,8,"Science Fiction, Action, Drama, Thriller"
3933,Corpse Bride,40000000,118133252,77,77.94,7.527,8216,en,2005-09-12,2005,9,"Romance, Fantasy, Animation"
177677,Mission: Impossible - Rogue Nation,150000000,682716636,131,64.814,7.19,8182,en,2015-07-23,2015,7,"Action, Adventure"
